2024/11/10 18:02:18 recorder.go:46: 1731261738757179624 Lookup     /etc
2024/11/10 18:02:18 recorder.go:46: 1731261738771808164 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:02:18 recorder.go:46: 1731261738772701284 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 18:02:18 recorder.go:46: 1731261738772751951 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:02:18 recorder.go:46: 1731261738772821735 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:02:18 recorder.go:46: 1731261738773116068 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:02:18 recorder.go:46: 1731261738773146777 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:02:18 recorder.go:46: 1731261738773404500 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:02:18 recorder.go:46: 1731261738773428977 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:02:18 recorder.go:46: 1731261738773683495 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:02:18 recorder.go:46: 1731261738773711488 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:02:18 recorder.go:46: 1731261738773988919 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 18:02:18 recorder.go:46: 1731261738774036581 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:02:18 recorder.go:46: 1731261738774119429 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:02:18 recorder.go:46: 1731261738774504216 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 18:02:18 recorder.go:46: 1731261738774560314 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:02:18 recorder.go:46: 1731261738774655396 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:02:18 recorder.go:46: 1731261738999300238 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 18:02:18 recorder.go:46: 1731261738999669655 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:02:18 recorder.go:46: 1731261738999710373 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:02:18 recorder.go:46: 1731261738999734980 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:02:18 recorder.go:46: 1731261738999770468 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:02:18 recorder.go:46: 1731261738999998465 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:02:19 recorder.go:46: 1731261739000531105 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739000848282 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 18:02:19 recorder.go:46: 1731261739000885764 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739000972951 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739001695133 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:02:19 recorder.go:46: 1731261739002114496 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739002322535 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 18:02:19 recorder.go:46: 1731261739002364084 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:02:19 recorder.go:46: 1731261739002424820 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:02:19 recorder.go:46: 1731261739002880112 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 18:02:19 recorder.go:46: 1731261739002924197 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:02:19 recorder.go:46: 1731261739002992908 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:02:19 recorder.go:46: 1731261739003438071 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 18:02:19 recorder.go:46: 1731261739003483177 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:02:19 recorder.go:46: 1731261739003565174 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:02:19 recorder.go:46: 1731261739003911317 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 18:02:19 recorder.go:46: 1731261739003949249 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:02:19 recorder.go:46: 1731261739004026968 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:02:19 recorder.go:46: 1731261739004626957 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 18:02:19 recorder.go:46: 1731261739004709124 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:02:19 recorder.go:46: 1731261739004779900 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:02:19 recorder.go:46: 1731261739006274421 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:02:19 recorder.go:46: 1731261739006616446 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739006809847 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 18:02:19 recorder.go:46: 1731261739006854602 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739006924606 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739007315395 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 18:02:19 recorder.go:46: 1731261739007361954 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:02:19 recorder.go:46: 1731261739007450834 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:02:19 recorder.go:46: 1731261739007977302 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 18:02:19 recorder.go:46: 1731261739008015645 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:02:19 recorder.go:46: 1731261739008074057 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:02:19 recorder.go:46: 1731261739008370946 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 18:02:19 recorder.go:46: 1731261739008404530 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:02:19 recorder.go:46: 1731261739008458924 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:02:19 recorder.go:46: 1731261739008833231 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 18:02:19 recorder.go:46: 1731261739008870752 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739008925026 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739009199652 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 18:02:19 recorder.go:46: 1731261739009242705 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739009298512 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:02:19 recorder.go:46: 1731261739009590671 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 18:02:19 recorder.go:46: 1731261739009662148 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:02:19 recorder.go:46: 1731261739009728345 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:02:19 recorder.go:46: 1731261739010195729 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 18:02:19 recorder.go:46: 1731261739010264231 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:02:19 recorder.go:46: 1731261739010369552 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:02:19 recorder.go:46: 1731261739011337225 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:02:19 recorder.go:46: 1731261739011661736 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739024958526 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 18:02:19 recorder.go:46: 1731261739025107882 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:02:19 recorder.go:46: 1731261739025264271 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:02:19 recorder.go:46: 1731261739334152754 Lookup     /run
2024/11/10 18:02:19 recorder.go:46: 1731261739340906295 Lookup     /var
2024/11/10 18:02:19 recorder.go:46: 1731261739340956080 Lookup     /var/run
2024/11/10 18:02:19 recorder.go:46: 1731261739342392060 Lookup     /etc/gai.conf
2024/11/10 18:02:19 recorder.go:46: 1731261739342461082 Open       /etc/gai.conf
2024/11/10 18:02:19 recorder.go:46: 1731261739351480401 Lookup     /usr/share
2024/11/10 18:02:19 recorder.go:46: 1731261739359639754 Lookup     /usr/share/misc
2024/11/10 18:02:19 recorder.go:46: 1731261739376859725 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739386717831 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739387544413 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739388152548 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739388749170 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739389462055 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739390212382 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739390802381 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739391605800 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739392245895 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739392831987 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739393390837 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739394001336 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739394598460 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739395468646 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739396063164 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739396620331 Open       /etc/ld.so.cache
2024/11/10 18:02:19 recorder.go:46: 1731261739411109293 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:02:19 recorder.go:46: 1731261739411171833 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:02:19 recorder.go:46: 1731261739415605112 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:02:19 recorder.go:46: 1731261739415665547 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:02:19 recorder.go:46: 1731261739418752167 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:02:19 recorder.go:46: 1731261739418798666 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
