2024/11/10 07:04:51 recorder.go:46: 1731222291098944601 Lookup     /etc
2024/11/10 07:04:51 recorder.go:46: 1731222291104207330 Open       /usr/lib/x86_64-linux-gnu/libmpich.so.12.2.0
2024/11/10 07:04:51 recorder.go:46: 1731222291104633861 Lookup     /usr/lib/x86_64-linux-gnu/libstdc++.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291104672960 Lookup     /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30
2024/11/10 07:04:51 recorder.go:46: 1731222291104724674 Open       /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30
2024/11/10 07:04:51 recorder.go:46: 1731222291105265275 Lookup     /usr/lib/x86_64-linux-gnu/libm.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291105321338 Open       /usr/lib/x86_64-linux-gnu/libm.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291106291476 Lookup     /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291106403983 Open       /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291106992270 Lookup     /usr/lib/x86_64-linux-gnu/libc.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291107029405 Open       /usr/lib/x86_64-linux-gnu/libc.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291107631089 Lookup     /usr/lib/x86_64-linux-gnu/libhwloc.so.15
2024/11/10 07:04:51 recorder.go:46: 1731222291107671140 Lookup     /usr/lib/x86_64-linux-gnu/libhwloc.so.15.5.2
2024/11/10 07:04:51 recorder.go:46: 1731222291107729428 Open       /usr/lib/x86_64-linux-gnu/libhwloc.so.15.5.2
2024/11/10 07:04:51 recorder.go:46: 1731222291108238936 Lookup     /usr/lib/x86_64-linux-gnu/libfabric.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291108274868 Lookup     /usr/lib/x86_64-linux-gnu/libfabric.so.1.14.0
2024/11/10 07:04:51 recorder.go:46: 1731222291108337014 Open       /usr/lib/x86_64-linux-gnu/libfabric.so.1.14.0
2024/11/10 07:04:51 recorder.go:46: 1731222291108770368 Lookup     /usr/lib/x86_64-linux-gnu/libudev.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291108812593 Lookup     /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
2024/11/10 07:04:51 recorder.go:46: 1731222291108915621 Open       /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
2024/11/10 07:04:51 recorder.go:46: 1731222291109269075 Lookup     /usr/lib/x86_64-linux-gnu/librdmacm.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291109305027 Lookup     /usr/lib/x86_64-linux-gnu/librdmacm.so.1.3.39.0
2024/11/10 07:04:51 recorder.go:46: 1731222291109366702 Open       /usr/lib/x86_64-linux-gnu/librdmacm.so.1.3.39.0
2024/11/10 07:04:51 recorder.go:46: 1731222291109712900 Lookup     /usr/lib/x86_64-linux-gnu/libefa.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291109764614 Lookup     /usr/lib/x86_64-linux-gnu/libefa.so.1.1.39.0
2024/11/10 07:04:51 recorder.go:46: 1731222291109823764 Open       /usr/lib/x86_64-linux-gnu/libefa.so.1.1.39.0
2024/11/10 07:04:51 recorder.go:46: 1731222291110173129 Lookup     /usr/lib/x86_64-linux-gnu/libibverbs.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291110210384 Lookup     /usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.39.0
2024/11/10 07:04:51 recorder.go:46: 1731222291110266457 Open       /usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.39.0
2024/11/10 07:04:51 recorder.go:46: 1731222291110575451 Lookup     /usr/lib/x86_64-linux-gnu/libpsm_infinipath.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291110693118 Lookup     /etc/alternatives
2024/11/10 07:04:51 recorder.go:46: 1731222291110718970 Lookup     /etc/alternatives/libpsm_infinipath.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291110785284 Lookup     /usr/lib/libpsm1
2024/11/10 07:04:51 recorder.go:46: 1731222291110807038 Lookup     /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 07:04:51 recorder.go:46: 1731222291110841638 Open       /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 07:04:51 recorder.go:46: 1731222291111319612 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2
2024/11/10 07:04:51 recorder.go:46: 1731222291111361667 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 07:04:51 recorder.go:46: 1731222291111419313 Open       /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 07:04:51 recorder.go:46: 1731222291111803348 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200
2024/11/10 07:04:51 recorder.go:46: 1731222291111840093 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 07:04:51 recorder.go:46: 1731222291111905795 Open       /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 07:04:51 recorder.go:46: 1731222291112254739 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200
2024/11/10 07:04:51 recorder.go:46: 1731222291112288798 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 07:04:51 recorder.go:46: 1731222291112343007 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 07:04:51 recorder.go:46: 1731222291113064423 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 07:04:51 recorder.go:46: 1731222291113104414 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 07:04:51 recorder.go:46: 1731222291113164174 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 07:04:51 recorder.go:46: 1731222291113468959 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291113522087 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291113777632 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 07:04:51 recorder.go:46: 1731222291113802913 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 07:04:51 recorder.go:46: 1731222291114049100 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 07:04:51 recorder.go:46: 1731222291114075333 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 07:04:51 recorder.go:46: 1731222291114377302 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291114412794 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 07:04:51 recorder.go:46: 1731222291114470941 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 07:04:51 recorder.go:46: 1731222291114858333 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291114899426 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291114988215 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291343121769 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 07:04:51 recorder.go:46: 1731222291343504992 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 07:04:51 recorder.go:46: 1731222291343534201 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 07:04:51 recorder.go:46: 1731222291343549682 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 07:04:51 recorder.go:46: 1731222291343607950 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 07:04:51 recorder.go:46: 1731222291343905119 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 07:04:51 recorder.go:46: 1731222291344404217 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291344803502 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291344847692 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291344914015 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291345606974 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 07:04:51 recorder.go:46: 1731222291346029486 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291346285814 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 07:04:51 recorder.go:46: 1731222291346336857 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 07:04:51 recorder.go:46: 1731222291346423832 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 07:04:51 recorder.go:46: 1731222291347430814 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 07:04:51 recorder.go:46: 1731222291347540535 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 07:04:51 recorder.go:46: 1731222291347641880 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 07:04:51 recorder.go:46: 1731222291348272823 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291348313906 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 07:04:51 recorder.go:46: 1731222291348391132 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 07:04:51 recorder.go:46: 1731222291348778965 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 07:04:51 recorder.go:46: 1731222291348826571 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 07:04:51 recorder.go:46: 1731222291348906332 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 07:04:51 recorder.go:46: 1731222291349345207 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 07:04:51 recorder.go:46: 1731222291349399206 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 07:04:51 recorder.go:46: 1731222291349469869 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 07:04:51 recorder.go:46: 1731222291351348991 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 07:04:51 recorder.go:46: 1731222291351675790 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291351880684 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 07:04:51 recorder.go:46: 1731222291351938350 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291352023812 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291352372055 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291352425593 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 07:04:51 recorder.go:46: 1731222291352508430 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 07:04:51 recorder.go:46: 1731222291353042979 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291353101768 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 07:04:51 recorder.go:46: 1731222291353166739 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 07:04:51 recorder.go:46: 1731222291353482726 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 07:04:51 recorder.go:46: 1731222291353537397 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 07:04:51 recorder.go:46: 1731222291353605003 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 07:04:51 recorder.go:46: 1731222291353964388 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291353999509 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291354059069 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291354382702 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 07:04:51 recorder.go:46: 1731222291354440289 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291354534038 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 07:04:51 recorder.go:46: 1731222291355011662 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 07:04:51 recorder.go:46: 1731222291355122956 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 07:04:51 recorder.go:46: 1731222291355242077 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 07:04:51 recorder.go:46: 1731222291355813059 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 07:04:51 recorder.go:46: 1731222291355875214 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 07:04:51 recorder.go:46: 1731222291355996278 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 07:04:51 recorder.go:46: 1731222291357371964 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 07:04:51 recorder.go:46: 1731222291357764637 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291357981675 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 07:04:51 recorder.go:46: 1731222291358067668 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 07:04:51 recorder.go:46: 1731222291358161638 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 07:04:51 recorder.go:46: 1731222291668720388 Lookup     /run
2024/11/10 07:04:51 recorder.go:46: 1731222291674186178 Lookup     /var
2024/11/10 07:04:51 recorder.go:46: 1731222291674246379 Lookup     /var/run
2024/11/10 07:04:51 recorder.go:46: 1731222291675471241 Lookup     /etc/gai.conf
2024/11/10 07:04:51 recorder.go:46: 1731222291675531282 Open       /etc/gai.conf
2024/11/10 07:04:51 recorder.go:46: 1731222291683697050 Lookup     /usr/share
2024/11/10 07:04:51 recorder.go:46: 1731222291683821050 Lookup     /usr/share/misc
2024/11/10 07:04:51 recorder.go:46: 1731222291701466197 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291710060589 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291710688116 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291711351665 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291712156399 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291712848635 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291713503347 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291714160964 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291714822358 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291715407639 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291716005125 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291716597601 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291717210908 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291717764215 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291718308072 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291718861218 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291719472512 Open       /etc/ld.so.cache
2024/11/10 07:04:51 recorder.go:46: 1731222291732896450 Lookup     /opt/lammps/examples/reaxff/HNS/in.reaxc.hns
2024/11/10 07:04:51 recorder.go:46: 1731222291733002464 Open       /opt/lammps/examples/reaxff/HNS/in.reaxc.hns
2024/11/10 07:04:51 recorder.go:46: 1731222291738808951 Lookup     /opt/lammps/examples/reaxff/HNS/data.hns-equil
2024/11/10 07:04:51 recorder.go:46: 1731222291738923813 Open       /opt/lammps/examples/reaxff/HNS/data.hns-equil
2024/11/10 07:04:51 recorder.go:46: 1731222291739129949 Open       /opt/lammps/examples/reaxff/HNS/data.hns-equil
2024/11/10 07:04:51 recorder.go:46: 1731222291744430495 Lookup     /opt/lammps/examples/reaxff/HNS/ffield.reax.hns
2024/11/10 07:04:51 recorder.go:46: 1731222291744504805 Open       /opt/lammps/examples/reaxff/HNS/ffield.reax.hns
2024/11/10 07:04:51 recorder.go:46: 1731222291744629376 Open       /opt/lammps/examples/reaxff/HNS/ffield.reax.hns
2024/11/10 07:04:51 recorder.go:46: 1731222291744907367 Open       /opt/lammps/examples/reaxff/HNS/ffield.reax.hns
2024/11/10 07:04:51 recorder.go:46: 1731222291745059274 Open       /opt/lammps/examples/reaxff/HNS/ffield.reax.hns
