2024/11/10 18:03:00 recorder.go:46: 1731261780845616733 Lookup     /etc
2024/11/10 18:03:01 recorder.go:46: 1731261781098647447 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:03:01 recorder.go:46: 1731261781099252966 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 18:03:01 recorder.go:46: 1731261781099304434 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:03:01 recorder.go:46: 1731261781099376983 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:03:01 recorder.go:46: 1731261781099814781 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 18:03:01 recorder.go:46: 1731261781099882651 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:03:01 recorder.go:46: 1731261781099975278 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:03:01 recorder.go:46: 1731261781100390634 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 18:03:01 recorder.go:46: 1731261781100441090 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:03:01 recorder.go:46: 1731261781100523498 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:03:01 recorder.go:46: 1731261781100897093 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 18:03:01 recorder.go:46: 1731261781100955765 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:03:01 recorder.go:46: 1731261781101025038 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:03:01 recorder.go:46: 1731261781101393874 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 18:03:01 recorder.go:46: 1731261781101439892 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:03:01 recorder.go:46: 1731261781101523753 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:03:01 recorder.go:46: 1731261781102432783 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:03:01 recorder.go:46: 1731261781102806378 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781111784695 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 18:03:01 recorder.go:46: 1731261781111891019 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:03:01 recorder.go:46: 1731261781112029183 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:03:01 recorder.go:46: 1731261781438541482 Lookup     /run
2024/11/10 18:03:01 recorder.go:46: 1731261781444512382 Lookup     /var
2024/11/10 18:03:01 recorder.go:46: 1731261781444617454 Lookup     /var/run
2024/11/10 18:03:01 recorder.go:46: 1731261781445729613 Lookup     /etc/gai.conf
2024/11/10 18:03:01 recorder.go:46: 1731261781445782844 Open       /etc/gai.conf
2024/11/10 18:03:01 recorder.go:46: 1731261781454981474 Lookup     /usr/share
2024/11/10 18:03:01 recorder.go:46: 1731261781463064427 Lookup     /usr/share/misc
2024/11/10 18:03:01 recorder.go:46: 1731261781482652475 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781491929173 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781492724906 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781493446828 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781494054742 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781494817623 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781495573409 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781496199278 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781496810578 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781497460031 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781498165341 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781498793925 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781499391549 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781499991788 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781500565075 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781501230138 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781502022244 Open       /etc/ld.so.cache
2024/11/10 18:03:01 recorder.go:46: 1731261781517619332 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:03:01 recorder.go:46: 1731261781517708032 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:03:01 recorder.go:46: 1731261781520468487 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:03:01 recorder.go:46: 1731261781520530896 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:03:01 recorder.go:46: 1731261781524401536 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:03:01 recorder.go:46: 1731261781524464687 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
